comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
SchtippDick You. You boy. Youuuuuu. Terisoaio! Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah.,1,0,0,0,0,0
fucking liberal prick and get a life!,1,0,0,0,0,0
to Donate to this group of buffoons,1,0,0,0,0,0
niggah hey fool whyd you delete my article?,1,0,0,0,0,0
"Explanation Why the edits made under my username Hardcore Metallica Fan were reverted? They weren't vandalisms, just closure on some",0,0,0,0,0,0
""" More I can't make any real suggestions on improvement - I wondered if the section statistics should be later",0,0,0,0,0,0
"You, sir, are my hero. Any chance you remember what page that's on?",0,0,0,0,0,0
""" Congratulations from me as well, use the tools well. · talk """,0,0,0,0,0,0
"Your vandalism to the Matt Shirvington article has been reverted. Please don't do it again, or you will be banned.",0,0,0,0,0,0
"Sorry if the word 'nonsense' was offensive to you. Anyway, I'm not intending to write anything in the article(wow they",0,0,0,0,0,0
alignment on this subject and which are contrary to those of DuLithgow,0,0,0,0,0,0
bbq be a man and lets discuss it-maybe over the phone?,0,0,0,0,0,0
"Before you start throwing accusations and warnings at me, lets review the edit itself-making ad hominem attacks isn't going to",0,0,0,0,0,0
""" Juelz Santanas Age In 2002, Juelz Santana was 18 years old, then came February 18th, which makes Juelz turn",0,0,0,0,0,0
REDIRECT Talk:Voydan Pop Georgiev- Chernodrinski,0,0,0,0,0,0
The Mitsurugi point made no sense - why not argue to include Hindi on Ryo Sakazaki's page to include more,0,0,0,0,0,0
""" Regarding your recent edits Once again, please read WP:FILMPLOT before editing any more film articles. Your edits are simply",0,0,0,0,0,0
""" Good to know. About me, yeah, I'm studying now.(Deepu) """,0,0,0,0,0,0
""" Snowflakes are NOT always symmetrical! Under Geometry it is stated that """"A snowflake always has six symmetric arms."""" This",0,0,0,0,0,0
""" The Signpost: 24 September 2012 Read this Signpost in full Single-page Unsubscribe """,0,0,0,0,0,0
"There's no need to apologize. A Wikipedia article is made for reconciling knowledge about a subject from different sources, and",0,0,0,0,0,0
"Yes, because the mother of the child in the case against Michael Jackson was studied in here motives and reasonings",0,0,0,0,0,0
"""== A barnstar for you! == The Real Life Barnstar lets us be the stars """,0,0,0,0,0,0
"How could I post before the block expires? The funny thing is, you think I'm being uncivil!",0,0,0,0,0,0
I was able to post the above list so quickly because I already had it in a text file in,0,0,0,0,0,0
""" Well, not """"before the process"""" but """"before how we do things with subpages"""" His RfA is listed on NoSeptember's",0,0,0,0,0,0
""" Not at all, you are making a straw man argument here. I never claimed O'Donohue had that position, rather",0,0,0,0,0,0
""" """"Mainland Asia"""" includes """"the lower basin of China's Yangtze River"""" as well as """"Korea"""". But being specific is fine",0,0,0,0,0,0
"Hi Explicit, can you block O Fenian for edit-warring on the Giant's Causeway wp. He has made several edits which",0,0,0,0,0,0
I don't believe the Lisak criticism present there conforms with the NPV rule. Lisak doesn't have a neutral point of,0,0,0,0,0,0
""" As for your claims of """"stalking"""", that is absolute rubbish and serves only to aggravate the situation. I have",0,0,0,0,0,0
"""::::Jmabel; in regards to predominant scholary consensus who is it that allegedly claims """"despite """"Third Way"""" rhetoric, fascism in power",0,0,0,0,0,0
""" BI, you said you wanted to talk At the bottom of the lead section you have written: """"Its promoter",0,0,0,0,0,0
Are you threatening me for disputing neutrality? I know in your country it's quite common to bully your way through,0,0,0,0,0,0
"Thanks! Undeletion was more than I'd hoped for. I'm researching the status of Texas government (including local government) copyright status,",0,0,0,0,0,0
Awesome! Then I'll simply disregard your notice. Thanks!,0,0,0,0,0,0
""" GA Review II I'm sorry to say this, but I have to fail this article's GAN. The several major",0,0,0,0,0,0
"Locking this page would also violate WP:NEWBIES. Whether you like it or not, conservatives are Wikipedians too.",0,0,0,0,0,0
""" """"Christian arabs"""" Hi. Could you please stop enforcing the category """"Christian arabs"""" on non arabic Christians living in the",0,0,0,0,0,0
""" DH Dude, ABC officially says THIS is the name for that episode. I do know there is already an",0,0,0,0,0,0
"I went there around the same time he did, and that certainly was not the case at the time. Later",0,0,0,0,0,0
There must be some chemical imbalance in your brains. Are you ok? The gibberish you guys are writing really makes,0,0,0,0,0,0
""" Parzival418, you are trying to scare ThAtSo. How can you say that the comments of ThAtSo are """"insulting""""? ThAtSo",0,0,0,0,0,0
""" Oppose – As the article stands, it does not properly reference under the WP:REFERENCE guidelines. If this issue is",0,0,0,0,0,0
"They are NOT original research, they are pointed in the episodes.",0,0,0,0,0,0
""" Ambiguous ? So Mabuska Irish can mean more than one thing ? I will qoute you on that .Thanks",0,0,0,0,0,0
""" While the magazine's masthead says """"TIME"""" the corporate name is Time Inc. You can easily look this up. On",0,0,0,0,0,0
"That's what I'm looking through, it looks like he was just being an all around dick on talk pages though.",0,0,0,0,0,0
"In the same direction, is it really necessary to name all the US states who recognize it? Why not give",0,0,0,0,0,0
""" Minimization of textile effluent A proposed deletion template has been added to the article Minimization of textile effluent, suggesting",0,0,0,0,0,0
""" Is it scientific to attribute an event A, to cause B, where cause B was deliberate designed, with some",0,0,0,0,0,0
Screwjob Hey i noticed your comments on the Montreal Screwjob discussion page. I decided since nobody except someone with no,0,0,0,0,0,0
"Oh, it's me vandalising?xD See here. Greetings,",0,0,0,0,0,0
"Personal attacks in Fruit Brute VfD My apologies if I'm being to critical, but I feel that many of the",0,0,0,0,0,0
"Transliteration of Russian place names In writing about Moscow Metro for the Malayalam Wikipedia, we are finding it difficult to",0,0,0,0,0,0
"Collusion in poker This is regarded as most heinous form of cheating in poker, perhaps some mention of this (or",0,0,0,0,0,0
"Thanks much - however, if it's been resolved, why is it that today, when I didn't write anything in edit",0,0,0,0,0,0
You can do all you're doing right now but if you get a username you'll be able to do more,0,0,0,0,0,0
"However, the Moonlite edit noted by golden daph was me (on optus ...) Wake up wikkis. So funny",0,0,0,0,0,0
Check the following websites: http://www.iranchamber.com/personalities/farabi/farabi.php http://www.islam.org.br/%C2%A0al_farabi.htm http://www.superbeyin.com/sohbet/sohbet.htm,0,0,0,0,0,0
i can't believe no one has already put up this page Dilbert's Desktop Games so I did,0,0,0,0,0,0
"What page shoudld there be for important characters that DON'T reoccur? Void, Black Doom, Mephiles, etc",0,0,0,0,0,0
"I tend to think that when the list is longer than the rest of the article, there's a problem. Either",0,0,0,0,0,0
"I'm not vandalizing I'm just having fun man, you have no sense of humor if you think I'm vandalizing stuff.",0,0,0,0,0,0
"Welcome to Wikipedia ! [bla] Discover Ekopedia, the practical encyclopedia about alternative life techniques. [bla] Discover Ekopedia, the practical encyclopedia",0,0,0,0,0,0
""" Comment. I could not verify the claim. (talk) """,0,0,0,0,0,0
"Thanks, Josette. I enjoyed meeting you, too. I was shocked by the decision, which does not begin to reflect consensus.",0,0,0,0,0,0
"Bigfoot Reference The magazine is better known as just the Engineering and Mining Journal, which you may have a difficult",0,0,0,0,0,0
""" Chart performance of """"Single Ladies (Put a Ring on It)"""" Please take my advice and split up the paragraphs",0,0,0,0,0,0
""" Having said that, I've temporarily removed my requests based on Cyde's advice, pending a """"request for consensus"""" i've asked",0,0,0,0,0,0
Should say something about his views as an educationalist and socialist political commentator. Link to http://www.langandlit.ualberta.ca/Fall2004/SteigelBainbridge.html mentions this a bit,0,0,0,0,0,0
"""==Sandbox== Don't take the template out of the sandbox. It says """"don't remove"""" for a reason. 11:36, 10 Jan 2005",0,0,0,0,0,0
""" OK: just finished my planned cleanup of the todo page. The entries that were removed were copied to the",0,0,0,0,0,0
""". (On Dec 14, 2006, a NIST scientist said """"...the collapse of the towers were not of any magnitude that",0,0,0,0,0,0
"The statement drawn from Watchtower literature, honestly, not clandescently, not with hypocrisy, is drawn from Watchtower literature via Ray Franz's",0,0,0,0,0,0
"Sorry about that. I had checked, but had only come up with Dulas Bay. Somehow I had missed the Dulas",0,0,0,0,0,0
"Well, it still needs expansion in areas, citations in others, more images (was going to get a pic of the",0,0,0,0,0,0
"A redirect somewhere couldn't hurt, though I still don't think any o the candidates are ideal. But then if he",0,0,0,0,0,0
Meivazhi I've had a go at restarting the Meivazhi article in a style that's more standard for Wikipedia articles. Someone,0,0,0,0,0,0
"Yeah, let's merge the content. (Not sure if Devil's Canyon is the same type of codename.)",0,0,0,0,0,0
"06, 29 December 2007 (UTC) Yep. LOL, the [[Reformist Party (Serbia)|Reformist Party] is having another go (the 20th very last",0,0,0,0,0,0
New WikiProject Novels initiative We have begun a new initiative at the WikiProject Novels: an improvement drive. As a member,0,0,0,0,0,0
""" Reply Are you being facetious? if not, you would have relayed the same message to Jza and MRSC as",0,0,0,0,0,0
The Block Hi just wondering if it has been confirmed the Darren Jolly will be a contestant on The Block??,0,0,0,0,0,0
""" Opinion Please Pt II As SRQ continues to make personal remarks after she said she wouldn't, may I assume",0,0,0,0,0,0
"Azari or Azerbaijani? Azari-iranian,azerbaijani-turkic nation.",0,0,0,0,0,0
Userbox Hello. A userbox you are using (Template:User queerrights) has been moved to user space per WP:GUS. The new link,0,0,0,0,0,0
"From what I've seen with editors other than Eric, the elephant in the room is the issue of baiting/poking the",0,0,0,0,0,0
""" Socialistm? There are two important features of Smith's concept of the """"invisible hand"""". First, Smith was not advocating a",0,0,0,0,0,0
The Alpha version had multiplayer. The Beta version did not.,0,0,0,0,0,0
""" PD: I just have seen that apart from the article Coat of arms of the Sahrawi Arab Democratic Republic,",0,0,0,0,0,0
""" Military history WikiProject Newsletter - Issue II The April 2006 issue of the project newsletter is now out. You",0,0,0,0,0,0
""" Your request to be unblocked has been granted for the following reason(s): Allowing username change to GianLuigiPalermo . Please",0,0,0,0,0,0
"""== Attributing and classifying of personalities == Invitation. Your input to Culture of Lithuania is welcomed. Some problems of defining",0,0,0,0,0,0
""" Katelyn Faber Could you weigh in at the bottom of the Talk Page for Katelyn Faber regarding the inclusion",0,0,0,0,0,0
"And, of course, Peiser is more than just a social anthropologist. He's one whose recent research has focused primarily on",0,0,0,0,0,0
"Hi Hi, good day. My deepest apologies that I had made the change. I had made the change it was",0,0,0,0,0,0
"It looks to me like he is violating WP:NPA, but it's pretty minor. I'll point this out to him, and",0,0,0,0,0,0
""" A pat on the head KC, you are one of the most dedicated Wikipedians I know and I'm madly",0,0,0,0,0,0
"friesers opinion is simple i guess. kursk was no turning point, german were on retreat before and after. i think",0,0,0,0,0,0
"Oh, I didn't know, thanks.",0,0,0,0,0,0
Lois Roisman Your piece on Lois Roisman omitted much of her background and everything to do with her death. I,0,0,0,0,0,0
"""know the sex of the foetus""""""",0,0,0,0,0,0
"""== new == {{userbox TABTAB| id = TABTAB| id-c = White TABTAB| info = This user is a faggot. TABTAB|",0,0,0,0,0,0
", 16 December 2005 (UTC) Mendel doesn't talk about those changes at all. Mendel was refering to the Conspiracy section",0,0,0,0,0,0
""" Please do not vandalize pages, as you did with this edit to Budweiser (Anheuser-Busch). If you continue to do",0,0,0,0,0,0
"Correct, Dead is dead. There are, however, leves of wounds, hence the emphasis when they are serious. This is not",0,0,0,0,0,0
George W. Bush approval rating graph http://upload.wikimedia.org/wikipedia/commons/1/10/George_W_Bush_approval_ratings_with_events.svg The circle for the September 11th attacks looks too far right. Think you,0,0,0,0,0,0
About Mitch moved to Yggdrasill I have no idea & it wasn't me on doing that,0,0,0,0,0,0
"Sockpuppets and impersonators The two above sockpuppet/impersonator accounts, including",0,0,0,0,0,0
I don't at all propose that it should be transcribed as [meːn] in this or any other article. If anything,0,0,0,0,0,0
Al Messier This article was a non-notable biography according to the criteria set out in WP:BIO. (aeropagitica),0,0,0,0,0,0
""" Reliable sources indicate otherwise. Please do not insert your personal analysis into the article. (talk) """,0,0,0,0,0,0
"I did research thank you very much, and it is not in the relevance of the article. I think you",0,0,0,0,0,0
""" A """"TotallyDisputed"""" notice would probably be appropriate, given the depth of disagreement that exists here, but I cannot understand",0,0,0,0,0,0
"I asked him a question about recall, maybe that would make you less troubled. account",0,0,0,0,0,0
says no consensus was ever reached as he reverted my edits here:,0,0,0,0,0,0
I FIND IT DIFFICULT TO CONTROL MY EMOTIONS and I still feel that Mr Logy Wogy was bad.,0,0,0,0,0,0
""" Please see ref 1, 4 , 5 & 6 of this article, mentioned by Wikipedia for Youngest Patent holder",0,0,0,0,0,0
""" Randroide Answers to """"Next Step"""" Guys, I do not see you taking steps to Wikipedia:Requests for mediation. I can",0,0,0,0,0,0
"Hence why I removed it, content of that nature is not suitable for wikipedia (proscribed by WP:NOT) but perhaps for",0,0,0,0,0,0
"Regarding edits made during December 11 2006 (UTC) to José Mourinho Thank you for experimenting with Wikipedia. Your test worked,",0,0,0,0,0,0
""" December 2011 Hello, and welcome! Although everyone is welcome to contribute, at least one of your recent edits, such",0,0,0,0,0,0
"Please, please, continue. Tell me what you really think.",0,0,0,0,0,0
""" An important message Block me. I can live with it. The mess that's being made of Parker v District",0,0,0,0,0,0
""" Very well. I see that consensus has formed to show that they are indeed not POv but bad judgement",0,0,0,0,0,0
http://www.users.bigpond.com/MONTDALE/page8.html Heritage from village Κρανιώνας in macedonian Дреновени. Sources claim that the village was pure Slavic.,0,0,0,0,0,0
""" The organization of sub-topics. Culture is thrown way down towards the end, after economy and tourism, which is inappropriate.",0,0,0,0,0,0
"Decesed group members I've seen a few articles where band members have their name, sollowed by (deceased). Whats wrong witht",0,0,0,0,0,0
""" I added information about Mayor de Blasio's announced decisions about Charter Schools but someone removed the factual information because",0,0,0,0,0,0
"Please stop adding nonsense to Wikipedia. It is considered vandalism. If you would like to experiment, use the sandbox. Thank",0,0,0,0,0,0
"Its also expressly against guidelines to sneak in disallowed links in the discussion section, as Froman has done with his",0,0,0,0,0,0
"""==Deletion of Account== Ok Blueboy, """"Editing from L31 G0NG L41 has been disabled by Blueboy96 for the following reason(s): Came",0,0,0,0,0,0
"Bad Redirect Please remove the redirect from the X-24C page, that aircraft was distinctly different in design, builder, mission, etc,",0,0,0,0,0,0
"more info Thanks for entering this article. There are a few errors, which I have corrected. It would have been",0,0,0,0,0,0
"His name was Troy Tedford, not Troy Telford. I am looking at his orginal Discharge papers right now. I also",0,0,0,0,0,0
", and I would like to clamp down on them",0,0,0,0,0,0
", and man has also created new words even after modern languages have already been established",0,0,0,0,0,0
""" It's in the History, or more conveniently in your own contribs. Thank you for the explanation, but that wasn't",0,0,0,0,0,0
some type and are on a soap box,0,0,0,0,0,0
""" Yes they are indeed. I've replaced that second one with a summary of Women's rights talk """,0,0,0,0,0,0
"Gore response Can anybody find Gore's response to Bush's malaprop? Why didn't Gore, as the inventor of the darn thing,",0,0,0,0,0,0
""" Neither of the two added cites support the assertion: """"Misconception: Hyphens and dashes are the same glyphs"""". It remains",0,0,0,0,0,0
"""*a short summary of referencing essentials FAQs for organizations I noticed you've also disclosed an association with Frank151 on your",0,0,0,0,0,0
"For your information, you have already been reported. Fair-minded? Talk about yourself and your refusal to allow for relevant information,",0,0,0,0,0,0
Same for File:SeanKilpatrick2014.jpg and File:ConnorBarwinCincy.png,0,0,0,0,0,0
Y r we doing this: Pat,0,0,0,0,0,0
""" Thanks for the copy-edit, OMG it reads so professional. ) I appreciate it a lot. Yeah, I knew that",0,0,0,0,0,0
"""#if:|== ==|}} {| width=""""100%"""" style=""""background:transparent"""" {| width=""""100%"""" style=""""background-color:#"""" |style=""""width: 50%; border:1px solid #; background-color:#; vertical-align:top""""| Hello, Lceliku, and Welcome to",0,0,0,0,0,0
""" 14.07.09 """"I don't know how that got to be but i'm a big supporter of the X-files and i've",0,0,0,0,0,0
Education PLEASE keep the list of colleges in Pittsburgh a list of colleges IN Pittsburgh. If you are not familar,0,0,0,0,0,0
. Until you find the way to put the 25 cites that were in the page back I am throught,0,0,0,0,0,0
We descendants of Otman Baba trough Mehmed Ali Karakoç are Sunni Muslim's and not Alevis...,0,0,0,0,0,0
Could you clarify? Do you want me to start an RFC? I don't see that one was listed in the,0,0,0,0,0,0
""" You beat me to it. Just wanted to say good work for beating me to the revert on the",0,0,0,0,0,0
Block evading IP blocked. Guy (),0,0,0,0,0,0
"2005 (UTC) 15:59, 17 December",0,0,0,0,0,0
"Because otherwise is POV, look at Flemish (linguistics) case.",0,0,0,0,0,0
The problem is that people keep trying to state that BSAs policies are this and that. There is no policy,0,0,0,0,0,0
""" Level 1 message Hello, and thank you for experimenting with Wikipedia. Your test worked, and it has been reverted",0,0,0,0,0,0
I'm focussing on doing science at the moment (leading the revolution!).,0,0,0,0,0,0
"Article about Ed Morrissey Hi. I've just moved our article about Ed Morrissey and Captain's Quarters to Ed Morrissey, and",0,0,0,0,0,0
"Yes, I received the confirmation e-mail on 2012-09-11 with username (= my e-mail-address) and password. Uuuh, it was 09/11 ...",0,0,0,0,0,0
"It's an unsourced aesthetic opinion, and therefore violates WP:NOR and/or WP:NPOV.",0,0,0,0,0,0
"I've tried to be as objective as possible, and treat the author in my head as someone who's first tongue",0,0,0,0,0,0
Will you make the change to both engineering articles?,0,0,0,0,0,0
Appearance in historical fiction The young Richard Steele appears as a character in William Makepeace Thackeray's novel Henry Esmond. Is,0,0,0,0,0,0
CU and Scibaby Why are you wasting time CUing Scibaby accounts which are WP:DUCK ? I am just indef blocking,0,0,0,0,0,0
""" Per WP:AE, you have been blocked indefinitely for persistent disruption to the project, including vandalism, disruptive editing and sock",0,0,0,0,0,0
Best Clans in Runescape 1 The Gladiatorz - Been the best clan in rs for 6+ years now 2 'The',0,0,0,0,0,0
""" Please do not vandalize pages, as you did with this edit to Hyperopia. If you continue to do so,",0,0,0,0,0,0
the episode list to keep the episode list above the references.,0,0,0,0,0,0
over the next ~30 hours or so,0,0,0,0,0,0
"who cares? if i was blocked on myspace or pulse music board, then i would be more concerned.",0,0,0,0,0,0
http://www.theatlantic.com/entertainment/archive/2012/02/linsanity-how-the-internet-made-jeremy-lin-a-star-in-less-than-a-week/252755/ Source explaining why he is a star. 198.151.130.68,0,0,0,0,0,0
Hello I am back. Bongwarrior's user page will be attacked in 1 minute.,0,0,0,0,0,0
""" Marvin Kitman's """"Don't Make Me Laugh"""" doesn't appear to exist The citation for much of the early history of",0,0,0,0,0,0
""" RfA question Simply curious, what is the question you intended to submit here? talk """,0,0,0,0,0,0
THIS WIIL BE MY LAST USE OF THIS ACOUNT PLEASE DELETE IT==,0,0,0,0,0,0
3RR Violation by PatrickFlaherty User user:PatrickFlaherty is reverting a sourced post. He is also violating the 3RR for Raila_Odinga,0,0,0,0,0,0
""" == I wasnt really attacking him/her regarding the Lisa Williams article (Hmpzzz!) Do you know if Lisa can see",0,0,0,0,0,0
"Yes, there is definite value in documenting the Scientific Instrument Module, but I don't believe it belongs with the Service",0,0,0,0,0,0
""" Yes. Quite persistent. I'm about to just create the article myself... Other new users are going to get lost",0,0,0,0,0,0
""" Yes, it looks much better than before. At the top of the page, it says """"This article needs additional",0,0,0,0,0,0
"Okay, I'll give it another whirl via email. If worst comes to worst, i.e. if I do not get a",0,0,0,0,0,0
""" The vote was on the Campbell Case but the primary reason was the Russian Treaties: """"Baldwin was careful to",0,0,0,0,0,0
"Jayjg, stop the Spin (public relations) tactics.",0,0,0,0,0,0
""" No, I just quoted Bryant that talks about popular and secondary creator. They are literally in the same paragraph.Talk",0,0,0,0,0,0
"Future Perfect at Sunrise|☼]] 14:59, 16",0,0,0,0,0,0
""" In general, the outside sourcing should exceed the inside sourcing. If there's an entire section without any references, you",0,0,0,0,0,0
"That's a rather feeble premise to argue showing an excessive number of photos prominently showing 24 different women's vaginas, compared",0,0,0,0,0,0
There I've made him bold. Thats better. Lemmey talk,0,0,0,0,0,0
I'm afraid that's a broken link for me. -,0,0,0,0,0,0
Ok. Maybe you want to comment on the Talk page about that. It's interestig to know.,0,0,0,0,0,0
""" Oppose I find it hard to believe this requires an RFC, but such is the wikiworld... 連絡 見学/迷惑 """,0,0,0,0,0,0
"""Please do not create any more elephant nonsense pages. talk """,0,0,0,0,0,0
""" , I and —Preceding undated comment added , I and (talk ⋅ contribs) We do not care that WIKINEWS",0,0,0,0,0,0
"Paula White, Joel Osteen, Marbled Cat, and a few others These images were correctly retrived and all information was given",0,0,0,0,0,0
""" It isn't about success. It's a phenomenon that goes back at least 100 years, to the days of Sousa",0,0,0,0,0,0
PAGE I TRIED TO CREATE IS NOW AN ACTUAL PAGE LOL YOU BANNED ME FOR NOTHING,0,0,0,0,0,0
""" Your Report Thank you for making a report on Wikipedia:Administrator intervention against vandalism. Reporting and removing vandalism is vital",0,0,0,0,0,0
NPOV Please stop adding not related Moroccan issues to Sahrawi articles while trying to look neutral. I will revert it,0,0,0,0,0,0
Upgraded Human Language Families (wikicolors).png|Human Language Families (in wikicolors). File:,0,0,0,0,0,0
""" A kitten for you! you are a good person """,0,0,0,0,0,0
""" Ok, here it is, peer viewed for 12 months and published at Academic archive On-line (DiVA), on a permanent",0,0,0,0,0,0
"POV pushing Faustian inserted this in the article: The UPA's cooperation with Jews was extensive enough that, according to former",0,0,0,0,0,0
REDIRECT Talk:A Voice Within (album),0,0,0,0,0,0
WP:BLP Violations I just removed another of your reverts which placed defamatory and uncited materials into Cherokee Freedmen Controversy. WP:COI,0,0,0,0,0,0
Are they the anderthals? Are they the anderthals? the same discription as in quran? has anybody thought of this?,0,0,0,0,0,0
The discussion of when there first were outdoor trees with electric lights is very strange. 1956? are you kidding? and,0,0,0,0,0,0
""" What comes next Once we feel like we've gotten past the """"dispute"""" stage (I would say we have), someone",0,0,0,0,0,0
REDIRECT Talk:The Best of Apocalypse,0,0,0,0,0,0
""" Just dropping by, I thought I'd leave a little feedback too. A featured picture is not always put on",0,0,0,0,0,0
"Some of the sources listed as NY Mag, CBS News, Fox News, an interview with Leighton speaking of the subject",0,0,0,0,0,0
""" I saw that reference, and I added a note (see note 10) by the name """"republic"""". """,0,0,0,0,0,0
"They look great to me! — 02:08, Mar 13, 2004 (UTC)",0,0,0,0,0,0
"April 2006 (UTC) Wikipedia:Colours much thanks for fixing/improving the table code. No reason, maybe add the info where you found",0,0,0,0,0,0
RfC You pretty much blew through my respect when you tried to demand I give up my adminship. My position,0,0,0,0,0,0
and revert his edits,0,0,0,0,0,0
I've revised the translation from the Spanish by going back to this earlier edit. Subsequent edits on the Spanish-language Wikipedia,0,0,0,0,0,0
""" I'm sorry if you will not like the answer, but I can not accept any wording, indeed any word",0,0,0,0,0,0
""" Merge Both articles should be merged. (Operibus anteire) """,0,0,0,0,0,0
Support I and all the other Sikh Wikipedians on Wikipedia support you on Singh you are correct. I completely agree,0,0,0,0,0,0
You must be logged in to upload files. So In other words I have to sign up just to add,0,0,0,0,0,0
""" Thanks. From my point of view there are differences and parallels between the two concepts: One parallel is that",0,0,0,0,0,0
"Well, I see FutPerf is getting quite angry now, insulting other editors also. And again their goal is make the",0,0,0,0,0,0
""" Quoting Hoppe first; Detailing Kinsella's important points At this diff I put in the """"Democracy"""" section Hoppe's earlier comment",0,0,0,0,0,0
""" The fact of the matter is that Toei and Bandai have been using """"Gorenger"""" to exclusively refer to the",0,0,0,0,0,0
I see that you just can't help yourself. If you saw my being blocked as a reason to be victorious,0,0,0,0,0,0
""" Unfortunately, judging from previous """"warnings,"""" some people here have a rather unusual view of what personal attacks are. Pointing",0,0,0,0,0,0
Looks good to me. I think a nice pic of Midtown from across the East River would be the best,0,0,0,0,0,0
"Except for the fact that there's no information for the table, NO confirmation on number of episodes (why don't you",0,0,0,0,0,0
"Thanks but an unblock would be a compromise. I live on the margins here, creating articles on various subjects, then",0,0,0,0,0,0
""":Yes, I do hope to get it to GA status in the future. ) WP:MOSTV states that for fictional characters,",0,0,0,0,0,0
"Please educate me as to how this article is a copyright infringement and, if so, from which source. Once this",0,0,0,0,0,0
"Men's ranking Figure: While nice to look at, misses key time between 2010 Olympics and 2010 World Championships That's all",0,0,0,0,0,0
That last line (the new version is better) is YPOV. This 'new'(your) version just complicates the issue and makes the,0,0,0,0,0,0
(UTC) It sounds wrong because first it reads are which is present-tense-ee and then it reads used which is the,0,0,0,0,0,0
""" Yobot: incorrect DEFAULTSORT Hi, Yobot an incorrect DEFAULTSORT. It's puzzling as to why it didn't recognize the article as",0,0,0,0,0,0
"Biased, unreliable,emotionally written by armenin wiki editors== Pls, stop using the wikipedia for your dirty propaganda and lobbying purposes. There",0,0,0,0,0,0
"Smer-SD Why is the Slovak party Smer-SD between Non-Inscrits? They are regular Socialists. They used to be out of PES,",0,0,0,0,0,0
""" I want to offer you a tremendous """"thank you"""" for your suggestions, which I believe will be paramount to",0,0,0,0,0,0
""" I have to laugh when watching the supposedly BRITISH national news, with guys barely up to their ankles in",0,0,0,0,0,0
""" Great links, IMO the American people are on the whole good and decent, but the so called leaders are",0,0,0,0,0,0
"Queen's University As stated previously, I am quite pertrubed and to be quite honest, frustrated that you would remove the",0,0,0,0,0,0
Support Lets protect and save this page from User:Balagonj786. This page has full of errors and invalid references.,0,0,0,0,0,0
"Apparently - I thought Tom was offline and filed an edit-warring report, and YellowMonkey picked it up before Tom mentioned",0,0,0,0,0,0
"Newsletter draft ready Hi Dank, I have prepared an initial draft of our drive wrap-up newsletter at Wikipedia:WikiProject Guild of",0,0,0,0,0,0
Anthony de Mello Hi I need this page written: Anthony de Mello. It currently redirects to a priest. Do you,0,0,0,0,0,0
more mature way. Central posted 6,0,0,0,0,0,0
Stop Vandalizing my USERPAGE! I know it's someone from here.,0,0,0,0,0,0
Thanks Thanks for the thanks. I just leave them in my watchlist after I found an archive full of vandalism,0,0,0,0,0,0
Hello... (If you're interested... we could really use your help!),0,0,0,0,0,0
"As to Job for you Sure thing - as soon as I find time for that. Also, I notifyed NovaNova",0,0,0,0,0,0
"Wrong! The capital is Podgorica as it has always been since July 13, 1946. The seat of government, parliament, AND",0,0,0,0,0,0
"Mark II subsec I removed the Mark IIx subsections and made them bulleted lists. There was no reason, in my",0,0,0,0,0,0
"In history there could be a consensus view or a mainstream view, in theology there is no mainstream or consensus",0,0,0,0,0,0
"Well, i'm sorry, but attacking me and my edits is exactly what you're doing...wow, there's some seriously snotty people on",0,0,0,0,0,0
"""== TfD nomination of Template:SilentRedirect == Template:SilentRedirect has been nominated for deletion. You are invited to comment on the discussion",0,0,0,0,0,0
""" ARTPOP (2012 album) Hello, thank you for all your contributions! I make this message in good-faith. Please do not",0,0,0,0,0,0
Crown Prince Wouldn't it have been Prince-Elect? Denmark was a elective monarchy during this time.,0,0,0,0,0,0
""" My 2-cents, as someone close to the Korean-American community: It's pretty standard practice to give both an """"American"""" and",0,0,0,0,0,0
""" August 2007 (UTC) Dear The 24 hour block that you placed on my account yesterday for personal attacks has",0,0,0,0,0,0
"Links in Results A mess, links anywhere except the actual book.",0,0,0,0,0,0
"It wasn't me that added the Glebe Park link, though I might've wikified it. I've never actually been there, so",0,0,0,0,0,0
Go away Why did you revert my edit on Blowdart's user talk page? Surely thats his privelege. Users like you,0,0,0,0,0,0
"Protecting 'Causes of the 1948 Palestinian exodus' Hi, Can you explain on its talk page why you protected this article?",0,0,0,0,0,0
"Hello, I check this personal page very often. Please leave messages here on on the discussion page. Tks. Marvio",0,0,0,0,0,0
"2010 Meet a Local - Vietnam TV Series, Factual / Documentary, 60mins 2010 Meet a Local - Spain TV Series,",0,0,0,0,0,0
Globalization and 'Ivytrash' I am not Ivy anything. That was my home. I was born and raised 6 blocks from,0,0,0,0,0,0
"He is, self-confessed , and approved by my observations (see, e.g., history of Soviet partisan). BTW, you're the first to",0,0,0,0,0,0
""" To quote - If a Wikipedia article links to this page, it is because someone is concerned that the",0,0,0,0,0,0
"If you would like to write an article of Bill's father, including his rise to CEO of Commonwealth Edison, feel",0,0,0,0,0,0
""" Agreed, will take a stab at it. It also needs major formatting cleanup and Wikifying, it sounds too much",0,0,0,0,0,0
""" Apparently, other editors agree that the edits I made were justified. A group of meat-puppets working as a team",0,0,0,0,0,0
