comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
"Sitush, how can anyone assume good faith when you have been writing so much against Yadavs on that page.It is",0,0,0,0,0,0
"November 2014 (UTC) I agree with . Clearly Santilak is using up his usual bag of tricks. SantiLak, please discuss",0,0,0,0,0,0
""" Ok, I like the pyx lax track very much indeed. If you could point me towards other greek trad",0,0,0,0,0,0
"Again reinstated sentence about 7 Nobels in the first paragraph, for the reason stated above. If others disagree that this",0,0,0,0,0,0
"I'm disappointed it wasn't a successful run, but it",0,0,0,0,0,0
Elizabeth Hi lil romeo I am one of your biggest fans I really like you I always dream of you,0,0,0,0,0,0
"Hi Fracophonie, Thanks for taking the time to write such a long message - I appreciate this. In terms of",0,0,0,0,0,0
"Welcome! Hello, Soundchu, and welcome to Wikipedia! Thank you for your contributions. I hope you like the place and decide",0,0,0,0,0,0
That wouldn't be sufficient; you need explicit permission to use text copyrighted by someone else under a licence suitable for,0,0,0,0,0,0
The section is useful info and should stay - you are clearly wrong.,0,0,0,0,0,0
""" It needs to be included, in the context of 1993 as well. I'll try and dig up some sources.",0,0,0,0,0,0
iPad talk page Why did you remove that IP's edit to the talk page? It wasn't spam...,0,0,0,0,0,0
""" Speedy deletion of Andrew takao A tag has been placed on Andrew takao requesting that it be speedily deleted",0,0,0,0,0,0
